,DateTime,ResolutionCode,AreaCode,AreaTypeCode,AreaName,MapCode,ProductionType,ActualGenerationOutput,ActualConsumption,UpdateTime
914,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTY,ES CTY,ES,Waste,0.0,,2018-01-18 11:18:03
915,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,BZN,ES BZN,ES,Fossil Coal-derived gas,0.0,,2018-01-18 11:18:03
916,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTY,ES CTY,ES,Hydro Pumped Storage,0.0,4.0,2018-01-18 11:18:03
917,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTY,ES CTY,ES,Wind Onshore,0.0,,2018-01-18 11:18:03
918,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,BZN,ES BZN,ES,Wind Onshore,0.0,,2018-01-18 11:18:03
919,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTY,ES CTY,ES,Other,0.0,,2018-01-18 11:18:04
920,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTY,ES CTY,ES,Fossil Hard coal,0.0,,2018-01-18 11:18:04
921,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,BZN,ES BZN,ES,Fossil Hard coal,0.0,,2018-01-18 11:18:04
922,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,BZN,ES BZN,ES,Fossil Oil,0.0,,2018-01-18 11:18:04
923,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,BZN,ES BZN,ES,Other,0.0,,2018-01-18 11:18:04
924,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,BZN,ES BZN,ES,Hydro Pumped Storage,0.0,4.0,2018-01-18 11:18:05
925,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTY,ES CTY,ES,Solar,0.0,,2018-01-18 11:18:05
926,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTY,ES CTY,ES,Hydro Water Reservoir,0.0,,2018-01-18 11:18:05
927,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,BZN,ES BZN,ES,Wind Offshore,0.0,,2018-01-18 11:18:05
928,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTY,ES CTY,ES,Wind Offshore,0.0,,2018-01-18 11:18:06
929,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTY,ES CTY,ES,Fossil Gas,0.0,,2018-01-18 11:18:06
930,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,BZN,ES BZN,ES,Hydro Water Reservoir,0.0,,2018-01-18 11:18:06
931,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,BZN,ES BZN,ES,Fossil Gas,0.0,,2018-01-18 11:18:06
932,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTY,ES CTY,ES,Nuclear,0.0,,2018-01-18 11:18:06
933,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTY,ES CTY,ES,Fossil Oil,0.0,,2018-01-18 11:18:07
934,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,BZN,ES BZN,ES,Solar,0.0,,2018-01-18 11:18:07
935,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTY,ES CTY,ES,Geothermal,0.0,,2018-01-18 11:18:07
936,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,BZN,ES BZN,ES,Marine,0.0,,2018-01-18 11:18:07
937,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,BZN,ES BZN,ES,Geothermal,0.0,,2018-01-18 11:18:08
938,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTY,ES CTY,ES,Marine,0.0,,2018-01-18 11:18:08
939,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTY,ES CTY,ES,Fossil Peat,0.0,,2018-01-18 11:18:08
940,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,BZN,ES BZN,ES,Nuclear,0.0,,2018-01-18 11:18:08
941,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,BZN,ES BZN,ES,Fossil Peat,0.0,,2018-01-18 11:18:08
942,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,CTY,ES CTY,ES,Fossil Brown coal/Lignite,0.0,,2018-01-18 11:18:08
943,2018-01-18 09:00:00.000,PT60M,10YES-REE------0,BZN,ES BZN,ES,Fossil Brown coal/Lignite,0.0,,2018-01-18 11:18:09
944,2018-01-18 09:15:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Fossil Gas,0.0,,2018-12-11 10:18:58
945,2018-01-18 09:15:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Nuclear,0.0,,2018-12-11 10:18:59
946,2018-01-18 09:15:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Wind Onshore,0.0,,2018-12-11 10:18:59
947,2018-01-18 09:15:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Solar,0.0,,2018-12-11 10:18:59
948,2018-01-18 09:15:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Fossil Brown coal/Lignite,0.0,,2018-12-19 13:16:35
949,2018-01-18 09:15:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Fossil Hard coal,0.0,,2018-12-11 10:18:59
950,2018-01-18 09:15:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Hydro Pumped Storage,0.0,0.0,2018-12-11 10:19:00
951,2018-01-18 09:45:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Fossil Hard coal,0.0,,2018-01-18 11:18:19
952,2018-01-18 09:45:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Hydro Run-of-river and poundage,0.0,,2018-01-18 11:18:19
953,2018-01-18 09:45:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Other renewable,0.0,,2019-02-15 19:19:59
954,2018-01-18 09:45:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Waste,0.0,,2019-02-15 19:18:42
955,2018-01-18 09:45:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Solar,0.0,,2018-01-18 11:18:21
956,2018-01-18 09:45:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Hydro Pumped Storage,0.0,1.93,2021-12-09 10:43:07
957,2018-01-18 09:45:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Wind Onshore,0.0,,2018-01-18 11:18:22
958,2018-01-18 09:45:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Wind Offshore,0.0,,2018-01-18 11:18:23
959,2018-01-18 09:45:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Fossil Oil,0.0,,2018-01-18 11:18:23
960,2018-01-18 09:45:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Other,0.0,,2018-01-18 11:18:24
961,2018-01-18 09:45:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Fossil Gas,0.0,,2018-01-18 11:18:25
962,2018-01-18 09:45:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Geothermal,0.0,,2018-01-18 11:18:26
963,2018-01-18 09:45:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Fossil Brown coal/Lignite,0.0,,2018-01-18 11:18:27
964,2018-01-18 09:45:00.000,PT15M,10YDE-VE-------2,CTA,DE(50Hertz) CTA,DE_50HzT,Biomass,0.0,,2018-01-18 11:18:28
965,2018-01-18 09:15:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Geothermal,0.0,,2018-12-11 15:18:53
966,2018-01-18 09:15:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Fossil Coal-derived gas,0.0,,2018-12-11 15:18:54
967,2018-01-18 09:15:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Biomass,0.0,,2018-12-11 15:18:53
968,2018-01-18 09:15:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Hydro Run-of-river and poundage,0.0,,2018-12-11 15:18:53
969,2018-01-18 09:15:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Other renewable,0.0,,2018-12-11 15:18:54
970,2018-01-18 09:15:00.000,PT15M,10YDE-RWENET---I,CTA,DE(Amprion) CTA,DE_Amprion,Other,0.0,,2018-12-11 15:18:52
971,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Fossil Coal-derived gas,0.0,,2021-07-28 07:51:26
972,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Geothermal,0.0,,2021-02-09 16:27:54
973,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Hydro Run-of-river and poundage,0.0,,2021-02-27 22:48:52
974,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Biomass,0.0,,2021-02-27 10:38:41
975,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Other,0.0,,2018-12-11 15:18:56
976,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A83F,CTY,DE CTY,DE,Other renewable,0.0,,2021-02-28 07:16:47
977,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Fossil Coal-derived gas,0.0,,2021-07-28 12:08:18
978,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Geothermal,0.0,0.0,2021-02-09 16:46:08
979,2018-01-18 10:00:00.000,PT15M,10YHU-MAVIR----U,CTA,HU CTA,HU,Waste,0.0,,2018-01-18 11:31:22
980,2018-01-18 10:00:00.000,PT15M,10YHU-MAVIR----U,CTA,HU CTA,HU,Biomass,0.0,,2018-01-18 11:31:23
981,2018-01-18 10:00:00.000,PT15M,10YHU-MAVIR----U,CTA,HU CTA,HU,Other renewable,0.0,,2018-01-18 11:31:23
982,2018-01-18 10:00:00.000,PT15M,10YHU-MAVIR----U,CTA,HU CTA,HU,Fossil Gas,0.0,,2018-01-18 11:31:23
983,2018-01-18 10:00:00.000,PT15M,10YHU-MAVIR----U,CTA,HU CTA,HU,Wind Onshore,0.0,,2018-01-18 11:31:24
984,2018-01-18 10:00:00.000,PT15M,10YHU-MAVIR----U,CTA,HU CTA,HU,Fossil Oil,0.0,0.26,2018-01-18 11:31:24
985,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Hydro Run-of-river and poundage,0.0,0.0,2018-04-01 04:52:19
986,2018-01-18 10:00:00.000,PT15M,10YHU-MAVIR----U,CTA,HU CTA,HU,Other,0.0,,2018-01-18 11:31:25
987,2018-01-18 10:00:00.000,PT15M,10YHU-MAVIR----U,CTA,HU CTA,HU,Hydro Run-of-river and poundage,0.0,,2018-01-18 11:31:25
988,2018-01-18 10:00:00.000,PT15M,10YHU-MAVIR----U,CTA,HU CTA,HU,Fossil Brown coal/Lignite,0.0,,2018-01-18 11:31:25
989,2018-01-18 10:00:00.000,PT15M,10YHU-MAVIR----U,CTA,HU CTA,HU,Hydro Water Reservoir,0.0,,2018-01-18 11:31:26
990,2018-01-18 10:00:00.000,PT15M,10YHU-MAVIR----U,CTA,HU CTA,HU,Nuclear,0.0,,2018-01-18 11:31:26
991,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Biomass,0.0,0.0,2018-05-30 16:29:38
992,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Other,0.0,0.0,2018-12-11 15:18:59
993,2018-01-18 09:15:00.000,PT15M,10Y1001A1001A63L,BZN,DE-AT-LU BZN,DE_AT_LU,Other renewable,0.0,0.0,2019-02-15 22:49:39
994,2018-01-18 10:00:00.000,PT15M,10YHU-MAVIR----U,CTY,HU CTY,HU,Waste,0.0,,2018-01-18 11:31:28
995,2018-01-18 10:00:00.000,PT15M,10YHU-MAVIR----U,BZN,HU BZN,HU,Biomass,0.0,,2018-01-18 11:31:29
996,2018-01-18 10:00:00.000,PT15M,10YHU-MAVIR----U,BZN,HU BZN,HU,Waste,0.0,,2018-01-18 11:31:29
997,2018-01-18 10:00:00.000,PT15M,10YHU-MAVIR----U,CTY,HU CTY,HU,Biomass,0.0,,2018-01-18 11:31:30
998,2018-01-18 10:00:00.000,PT15M,10YHU-MAVIR----U,BZN,HU BZN,HU,Other,0.0,,2018-01-18 11:31:30
999,2018-01-18 10:00:00.000,PT15M,10YHU-MAVIR----U,CTY,HU CTY,HU,Other,0.0,,2018-01-18 11:31:30
